R,G,B
147.25204513808308,146.57834377659162,147.17294229132824
147.33863640756994,146.62056600491002,146.9496433473159
147.31261393252777,146.61694010473332,147.1202063720015
147.3337169438172,146.68243821534088,147.03215558467556
147.26861298339605,146.68224235801526,147.14672320591052
147.2626047779722,146.59331644639525,146.95918613982
147.35529728265078,146.73261012619028,147.316385383603
147.29224540671638,146.60728451545265,146.94628165053845
147.2493365238199,146.66702922195634,147.1210983008242
147.3418678701024,146.61986442021038,146.9831225871291
147.36316389971282,146.70803399630643,147.30036839000996
147.38205522362085,146.74264265135255,147.0239669741091
147.30336866925003,146.73783133461535,147.2578152933332
147.322922152911,146.70318471953112,146.9617215170301
147.29537578121602,146.7555210765193,147.3228204496131
147.37331432162017,146.80205906520374,147.01449562569482
147.28008061125368,146.77014193959954,147.28739748403964
147.3780019908575,146.75455432818222,147.01822697708582
147.35189676496734,146.80437618366636,147.20082711707184
147.29437837681243,146.6662997136801,147.00386749134523
147.33496987063947,146.785595894482,147.28953179891857
147.37993677066314,146.77157676950296,147.08853557375306
147.2055128880554,146.587171394462,147.19066975354886
147.29576600136315,146.6434914174397,147.1196821238151
147.29759269106202,146.58034514429352,147.15844733407454
147.24867571434095,146.49432103777596,146.90834879944322
147.20876677365715,146.5001933562783,147.0914768552535
147.2234718684601,146.4950580706901,146.77853390236004
147.15934355522674,146.39878923268105,147.0525939142502
147.1899185262191,146.4128617363344,146.72238957522424
147.15358285874515,146.32204635332567,146.89125726385814
147.22071573287428,146.31149998307615,146.71858091282294
147.14349470060344,146.28433970292434,146.83385231316726
147.24340404142924,146.27533626218542,146.68447660059834
147.1905533206978,146.2693207751518,146.96193865315436
147.26483547842574,146.29454271079703,146.72157329347863
147.0695169839059,146.1954745047973,146.8888792169607
147.2690845969364,146.23403895249885,146.70448127804426
147.26331320871552,146.31571945508728,147.03103835287743
147.26600337447485,146.31653831092547,146.70320091661952
147.24720708874955,146.26373010156482,146.9357014062447
147.20411536156806,146.2457328977635,146.69821487251852
147.24767744961963,146.37603795393105,147.0709701755998
147.29796019010507,146.4037266780446,146.7541204740056
147.32465371012768,146.41852330290143,146.99842760449172
147.3185440801906,146.37175155987956,146.8189911409474
147.26673085017345,146.44171476398049,147.03826820642576
147.34512594196664,146.42147901450593,146.77611283781496
147.28715971005798,146.47769304468164,147.0944634233676
147.29619996132277,146.44493811641848,146.83597466640882
147.2928515819556,146.4494368982742,147.06975304761582
147.42499310931763,146.48840189360786,146.9826548227523
147.28094353855974,146.50245652720557,147.17052070639664
147.32166652977017,146.45575907503056,146.889113828641
147.3743104349341,146.5792491725219,147.26560594622845
147.31623865499083,146.46873685381198,146.79882887108394
147.33811798377505,146.52555573819632,147.12055095193432
147.337920105135,146.4713777709062,146.82848404615115
147.25699104604615,146.43987990485215,147.1841603976097
147.32350623800616,146.51291830411307,146.86054032106034
147.1995472749434,146.52327471124266,147.05147329115638
147.3328143434617,146.4971568380945,146.87073283948706
147.3275396541212,146.51940850277265,147.11558970686434
147.3622836583797,146.497299205478,146.92361369692105
147.2873705423809,146.43333929374012,146.9960902953301
147.31002698494066,146.48643982551673,146.9092619280208
147.31984751658112,146.4958855600331,147.17650245995617
147.38886041924505,146.54914719987624,146.80401550897278
147.2737898350984,146.4528555539436,147.12511726872674
147.36087448390558,146.52802138830606,146.9959099215827
147.2236011932101,146.5414650183478,147.15420355158892
147.3883993097014,146.49652675390467,146.82313757148313
147.3582377516876,146.5509564611903,147.14811125510144
147.32683747299433,146.54126369616387,146.95787840561428
147.2840435873997,146.51244697882055,147.16495693011603
147.3471143898595,146.5486043296238,146.99447919788835
147.33194114121082,146.60386333313997,147.1514637353288
147.3950220270708,146.65560880309104,147.01012133023198
147.37662092773635,146.67220272112792,147.22872366143525
147.35217618232957,146.5433206715574,147.03974927750554
147.31388935882254,146.62518790632478,147.2259226140126
147.38368200634713,146.6646846002618,147.00617322712935
147.32484861372214,146.64539123626892,147.3494667046844
147.4506578152706,146.72845733501472,147.02620148521788
147.35739423002553,146.6361377523397,147.3200508546678
147.4534395750332,146.72292164674636,147.09072075335024
147.3396641295155,146.70383955539447,147.3644847166848
147.4207886586232,146.70529911721644,147.1113602211066
147.3823301984361,146.78580887114703,147.423853893813
147.4674192909487,146.7267944871962,147.08484172185752
147.40266023518723,146.79728756543048,147.41743072706973
147.4664185417019,146.73916427000506,147.19163303284432
147.30517522924256,146.70534239030658,147.21649290290165
147.45186448704257,146.7710428273906,147.2110540379904
147.36179685120825,146.80379749894863,147.46244797532785
147.46088802080814,146.84226124288105,147.25928969938408
147.37450276229742,146.80840821100762,147.40597796928847
147.38141468839143,146.71299134554948,147.05618623990716
147.40580761197495,146.8442407364431,147.44620271524715
147.49142296615574,146.8496820457313,147.15910276977792
147.39681872226893,146.8166004504635,147.4957176966428
147.41100229858415,146.78156690038824,147.1626151706554
147.25267559336783,146.72511238942332,147.33602262290327
147.3872008812318,146.71559983187026,147.18600078267298
147.30529179532527,146.67946729292606,147.37160474140222
147.3786904986435,146.69422722590568,147.166785149506
147.32039999226322,146.58131854316164,147.23563857565617
147.38591453982986,146.59503576952824,147.04619102861562
147.28640823672853,146.54513653693562,147.3027955719843
147.35192279785227,146.45250810235572,146.95404150341025
147.16322592812895,146.32272821792472,147.04412269630103
147.2865665292073,146.34234151482482,146.82210211313566
147.17940064403206,146.27685642726595,147.00990223477194
147.22201266985832,146.3148749939552,146.7946660863678
147.25003506904974,146.31026676663362,146.9969042494014
147.29492690899772,146.30194828745098,146.8816472192537
147.13638693083476,146.20494783357023,146.99536835591138
147.30527389742326,146.28261552818756,146.78392832102742
147.24237470923063,146.2888446118803,146.92330459089172
147.304097468997,146.26678753595863,146.7385307128871
147.1675745960238,146.27267366263698,147.08120610399214
147.26881444918757,146.31057921478953,146.78764219309738
147.31398261239568,146.33637471351068,147.02318991944452
147.3806734355273,146.33713860040342,146.84783123963024
147.24827806214927,146.32177157799592,146.98893609616752
147.43425248092433,146.40669256859738,146.86656957474707
147.21739571900338,146.30325740616283,147.01012469720192
147.37696858957625,146.39193905469028,146.8558736235583
147.31892391167682,146.38843055139128,147.15922257793082
147.39142629173818,146.46605091999322,146.939514978602
147.29334506803872,146.4570442082459,147.0658142886157
147.34153029247912,146.43058940730424,146.9242591303002
147.35083229729534,146.46303400300894,147.07318217659892
147.3447332553576,146.4639394495945,146.8753467825347
147.33376706928328,146.5075339450784,147.24045256879714
147.3780416434911,146.51774805929725,146.86131411574084
147.23603574848389,146.5093336815329,147.03286616564623
147.3037297772964,146.4738083956252,146.96626084265696
147.34565362544635,146.5331530206408,147.1601960537648
147.33762993762994,146.40109751970218,146.8493545423778
147.33060337946682,146.4908450602025,147.23589026649702
147.36593514449137,146.5036962901721,146.8422271538324
147.2876927615004,146.41256401205047,147.12175224979086
147.42614919598597,146.56990932172653,146.9946802079555
147.25407348705954,146.4216953051008,147.11288342965383
147.3858463709697,146.4478325382671,146.91938656652215
147.27945192237985,146.44807037045987,147.15046035620213
147.3207067533999,146.4483805178863,146.8716303076581
147.35397853415043,146.48264787397156,147.2423299975332
147.41734358379267,146.47348418915,146.95135383425202
147.2776524138331,146.5217174914111,147.22036404400998
147.3904983346949,146.4888794357782,146.95029704789022
147.24072560559824,146.44558199817197,147.22295784388163
147.29354632958368,146.48725791487882,146.9452143492211
147.29324855781775,146.47773193286244,147.20729256249456
147.32108566762182,146.45389005126816,146.9203869515006
147.29939364047812,146.5958425205988,147.25105411782909
147.31906629823578,146.49560878050664,146.9307742845549
147.29477871657548,146.54252141296573,147.15890547359874
147.3736139977766,146.5711537532022,147.01270240224272
147.2766752739335,146.51909556000425,147.22206748484058
147.3694403897648,146.577498622483,147.02276044737886
147.25602935276004,146.54930074493748,147.16328681301152
147.33339934981814,146.55047604326174,146.98219970147667
147.36406976013305,146.60445888513365,147.33115755984585
147.40526163212058,146.603415954003,147.00931535971398
147.3904263601503,146.664593780374,147.26491196680803
147.40003190316904,146.65629169164137,147.1355352965061
147.36469974092262,146.61406171455087,147.3683635590271
147.42227239107208,146.70425946426758,147.13085368152878
147.34636679706577,146.64742433547227,147.33644905005295
147.3766908866043,146.6979641725284,147.02495748627967
147.4618393883857,146.80725058874162,147.41715305347756
147.3894468233179,146.74472486153667,147.09117797732392
147.33139638791076,146.71395518458945,147.30962628063006
147.31940692341522,146.67066175013653,147.10692003228286
147.3865168322002,146.7431457501233,147.45161649081749
147.441657689688,146.7603460685664,147.13534063407258
147.40805925983233,146.74312680714445,147.39982980204817
147.44188361260896,146.83373920102048,147.25378326665506
147.36364426755284,146.76719057923412,147.4760520112833
147.4494675322792,146.80877085277012,147.22427453387925
147.41459217509836,146.80812362841868,147.52405282340317
147.4602198333132,146.79870515762772,147.12399082014736
147.39492513805615,146.82357317821442,147.5021185519444
147.49052619370926,146.81123906078602,147.24190703540657
147.3987825204725,146.79328936879483,147.52060777351016
147.508795336224,146.88943834563568,147.29367576895746
147.34013536379018,146.74594633792603,147.5022480058013
147.4440438621503,146.79093953731137,147.32437017025822
147.3958821681448,146.7393634759914,147.54669534327348
147.35019919356785,146.70131588478162,147.20327884685034
147.36847650623957,146.68018810474322,147.36934163339873
147.3809431774256,146.5870941244685,147.0875966370313
147.3944594666499,146.62525697645734,147.54437892720492
147.31707387833453,146.49950921847272,147.0250371108199
147.19905760680456,146.40273052387397,147.19834235453314
147.32374305998877,146.47284932195848,147.05199930358074
147.1138276630616,146.23103476617078,147.13576259796267
147.27671770482928,146.31567296910646,146.93747341762364
147.18485293975414,146.28347180176607,147.18442737902953
147.3260967297513,146.28323786044038,146.85353733110966
147.29006201872647,146.30625069487076,147.03538886176543
147.31002228463424,146.25410767200498,146.83058844002727
147.27345676028423,146.2429303427273,147.14542466283174
147.33867873932812,146.25307654769554,146.8035889432717
147.209246212689,146.23747999361728,147.1700264495259
147.31555259048696,146.30155231009462,146.8302756063485
147.27287414143368,146.34266711811938,147.10524813775757
147.3458258647096,146.30736748527613,146.78871565439638
147.23419529811025,146.29921731857888,147.03366642011477
147.24460017882603,146.30902588144318,146.80288538218022
147.34621803212872,146.39132495852098,147.08894166815813
147.32371849135825,146.37111871096943,146.926652767633
147.3343893284838,146.4283841823212,147.1814312522974
147.3748187670359,146.463898393551,146.85141796671113
147.31705901976994,146.52258145617878,147.16030634002
147.3540688122161,146.47743790470668,146.84935246931477
